Ticker,Fiscal Year,Avg_Shares_Outstanding,Avg_Stock_Price,Market_Capitalization
UAVS,2024,4901092.5,5.37849999666214,26360525.99489084
UBER,2020,1783237500.0,52.44952392578125,93529957921.60034
UBER,2021,1899555000.0,39.380952562604634,74806285345.05844
UBER,2022,1977401000.0,26.09428560166132,51598866443.0107
UBER,2023,2038315000.0,61.27799987792969,124903866321.18225
UBER,2024,2089548500.0,63.57649974822998,132846179684.16432
UCTT,2020,41500000.0,33.26666632152739,1380566652.3433867
UCTT,2022,45050000.0,34.78809520176479,1567203688.8395038
UCTT,2023,44900000.0,31.063000106811522,1394728704.7958374
UCTT,2024,44850000.0,37.287000274658205,1672321962.3184204
UI,2020,66580229.5,252.73118373325892,16826900214.767046
UI,2021,63135374.5,287.2360026041667,18134752594.29704
UI,2022,61501691.5,272.1952441987537,16740467936.478914
UI,2023,60431210.5,128.5452911376953,7768147547.525849
UI,2024,60452217.5,341.90623779296874,20668990251.667267
ULY,2023,6733356.5,38.04900026321411,256197483.24081445
ULY,2024,13405801.5,6.291000032424927,84335897.67118214
UPLD,2020,27618617.0,44.97761935279483,1242219642.4766283
UPLD,2021,30541831.0,19.166190374465216,585370547.3307433
UPLD,2022,31659201.5,7.210952395484561,228292994.8955534
UPLD,2023,31065131.0,4.505999970436096,139979479.36759344
UPLD,2024,29038337.0,4.519499993324279,131238763.87764817
USIO,2020,21039996.5,2.183809552873884,45947345.34913309
USIO,2021,25224224.0,5.450476260412307,137484034.09932235
USIO,2022,25285708.0,1.9171428623653592,48476314.61205466
USIO,2023,25715243.0,1.6915000081062317,43497333.74295372
USIO,2024,26471087.0,1.3980000019073486,37006579.67648959
VECO,2020,49359048.5,17.92809531802223,884913726.3148822
VECO,2021,50188307.5,26.50666681925456,1330324745.1247947
VECO,2022,51156636.5,19.016190483456565,972804344.1769468
VECO,2023,54012270.0,29.976499938964842,1619098808.3583527
VECO,2024,56596023.0,27.979500198364256,1583528436.755128
VEEA,2024,27919355.0,3.2954999923706056,92008234.18949223
VERB,2020,36145603.0,12100.952380952382,437396220683.8096
VERB,2021,60368978.5,11687.619047619048,705569623001.9048
VERB,2022,94831809.5,1050.6666666666667,99636621181.33334
VERB,2023,12074686.0,35.61000022888184,429979571.2236763
VERB,2024,549638.5,7.276500082015991,3999444.590329146
VERI,2020,28735045.5,27.82428587050665,799532120.4940157
VERI,2021,33385805.0,22.503333318801154,751291898.0314982
VERI,2022,35646739.0,6.582142920721145,234631930.75564435
VERI,2023,36753785.0,2.0674999713897706,75988449.43596578
VERI,2024,38701988.0,2.6514999985694887,102618321.12663637
VHC,2020,70322667.0,35.605013347807386,2503839497.188414
VHC,2021,71145713.0,19.122055326189315,1360452260.2071865
VHC,2022,71328753.0,8.45488741284325,603076575.9135052
VHC,2023,3594831.5,7.429499959945678,26707800.485261463
VHC,2024,3928506.0,4.871500015258789,19137717.038944244
VIAV,2020,228500000.0,14.000952357337589,3199217613.651639
VIAV,2021,228000000.0,16.550952457246325,3773617160.252162
VIAV,2022,227000000.0,10.565238135201591,2398309056.690761
VIAV,2023,224000000.0,9.281999969482422,2079167993.1640625
VIAV,2024,222000000.0,10.460500049591065,2322231011.0092163
VICR,2022,11758218.0,53.217142740885414,625738765.6844482
VNT,2020,84249049.0,32.52925727480934,2740558990.0790186
VNT,2021,168832691.5,30.331818081083753,5121002484.717735
VNT,2022,162600000.0,18.89503996712821,3072333498.655047
VNT,2023,155150000.0,34.366956901550296,5332033363.275528
VNT,2024,151800000.0,38.11068744659424,5785202354.393005
VPG,2020,12526222.5,30.260952268327987,379055421.1749561
VPG,2021,12577829.5,35.443333217075896,445800202.1160671
VPG,2022,12574797.5,39.30999992007301,494315288.7199343
VPG,2023,12475763.0,31.914999961853027,398163975.6690874
VRAR,2021,7307528.0,10.101428531465077,73816471.83367993
VRAR,2022,10163454.5,3.751428547359648,38127473.35109088
VRAR,2023,13724776.5,1.25,17155970.625
VRAR,2024,16430073.0,1.9493499994277954,32027962.793148637
VRNS,2020,31201132.5,48.597460428873696,1516295802.004795
VRNS,2021,101482979.0,49.34380976359049,5007556810.018449
VRNS,2022,107591074.0,22.680476324898855,2440216806.627441
VRNS,2023,108388386.5,44.56600017547608,4830436851.778569
VRNS,2024,110826938.5,47.40099983215332,5253307693.236566
VRNT,2020,65145500.0,31.021759668986004,2020928044.5159278
VRNT,2022,65992000.0,36.784761519659135,2427499982.2053456
VRNT,2023,65807500.0,26.9520001411438,1773643749.2883205
VRNT,2024,64071000.0,28.29399995803833,1812824871.3114738
VRRM,2020,160709500.0,13.327857062930153,2141913244.6549735
VRRM,2021,159174000.0,14.866190365382604,2366310985.2194104
VRRM,2022,152520500.0,14.197619120279947,2165427967.0346575
VRRM,2023,157758500.0,22.045499897003175,3477864995.501375
VRRM,2024,163074500.0,23.801500034332275,3881417717.3487186
VRSN,2020,115092500.0,210.65380932035902,24244673549.20342
VRSN,2021,111994500.0,244.34571257091704,27365375906.523567
VRSN,2022,107900000.0,201.28095354352678,21718214887.34654
VRSN,2023,103300000.0,210.82600021362305,21778325822.06726
VRSN,2024,98150000.0,196.62100143432616,19298351290.779114
VS,2023,1383388.0,2.8457399725914003,3936762.529203272
VS,2024,3703846.0,1.9319999992847443,7155830.469350803
VSAT,2020,61348616.5,33.71857143583752,2068587707.9450502
VSAT,2021,65338136.5,45.15142858596075,2950110204.1195054
VSAT,2022,71478974.5,31.19380960010347,2229701520.963651
VSAT,2023,75670416.0,25.206000232696532,1907348523.3042433
VSAT,2024,101380552.0,9.144000005722045,927023768.0681041
VTSI,2020,7760030.0,3.821542819341024,29655286.924370926
VTSI,2021,9291080.0,6.743333339691162,62652849.52573776
VTSI,2022,10911491.5,4.3564142272585915,47534976.81121119
VTSI,2023,11003994.5,8.689000058174134,95613708.85064785
VTSI,2024,11181469.5,6.901249957084656,77166115.9070184
VUZI,2020,39386893.0,6.405714330219087,252301184.91290587
VUZI,2021,54658717.0,9.395238104320708,513531660.69168204
VUZI,2022,63495687.5,3.930000032697405,249538053.95114422
VUZI,2023,64022107.5,2.211500012874603,141584891.56050923
VUZI,2024,70349565.0,3.5485000133514406,249635432.34176803
VYX,2020,128400000.0,20.96377436319987,2691748628.2348633
VYX,2021,130650000.0,24.60765402657645,3214989998.572213
VYX,2022,135100000.0,14.273444402785529,1928342338.816325
VYX,2023,140300000.0,16.040999984741212,2250552297.859192
VYX,2024,142350000.0,14.391000032424927,2048558854.6156883
WATT,2020,47248109.0,37.352380843389604,1764829361.497984
WATT,2021,68979808.5,27.52380961463565,1898587116.408026
WATT,2022,77806079.5,17.979047593616304,1398879206.403194
WATT,2023,4709194.0,1.9929999887943268,9385423.589230312
WATT,2024,9523514.0,0.4782500028610229,4554620.597746992
WDC,2020,298500000.0,38.39146223522368,11459851477.214268
WDC,2021,305000000.0,44.49591518583752,13571254131.680443
WDC,2022,311500000.0,25.133714948381698,7829152206.420898
WDC,2023,318500000.0,37.87339401245117,12062675992.965698
WDC,2024,332500000.0,49.88057460784912,16585291057.109833
WEX,2020,43754500.0,194.9461902436756,8529773081.016904
WEX,2021,44507500.0,131.7471422467913,5863735933.549064
WEX,2022,44023500.0,163.11380731491815,7180840696.3282995
WEX,2023,42550000.0,187.25050201416016,7967508860.702515
WEX,2024,40450000.0,176.84149856567382,7153238616.981506
WOLF,2020,107900000.0,96.09587787446522,10368745222.654797
WOLF,2021,112460500.0,112.7942850022089,12684901688.490913
WOLF,2022,119743000.0,77.92809513636998,9331343895.91435
WOLF,2023,124294500.0,42.16300010681152,5240629016.776085
WOLF,2024,125601500.0,8.424499988555908,1058129835.3126049
WRAP,2020,33692039.0,5.549047651745024,186958729.89545175
WRAP,2021,39203053.5,4.389523824055989,172082737.31399155
WRAP,2022,41013969.0,2.171904762585958,89078434.60365283
WRAP,2023,42515748.0,2.6337499737739565,111975850.17998014
WRAP,2024,45478567.0,1.7417500019073486,79212294.15899348
WYY,2020,8718203.5,9.735714276631674,84877938.28153023
WYY,2021,8859270.5,4.050476210457938,35884264.4022618
WYY,2022,8783751.0,1.9209523711885725,16873167.311379995
WYY,2023,8809348.0,2.0094999969005585,17702384.77869594
WYY,2024,9189364.0,5.132999992370605,47169005.341890715
XBP,2023,30166102.0,12.624549984931946,380833462.54955554
XPER,2022,21033000.0,9.50666668301537,199953720.34386227
XPER,2023,43138500.0,10.517500019073486,453709174.5728016
XPER,2024,44269500.0,10.055500030517578,445151958.6009979
XRX,2020,205488000.0,17.055956976754324,3504794487.2392926
XRX,2021,178890000.0,16.49606604803176,2950981255.3324018
XRX,2022,157587500.0,12.714975357055664,2003721179.0800095
XRX,2023,139462500.0,14.862831163406373,2072807591.1265612
XRX,2024,123789500.0,8.387823343276978,1038324457.7525854
YEXT,2020,109001637.5,16.32047616867792,1778958627.1656196
YEXT,2021,119909777.0,10.33904756818499,1239752888.2934544
YEXT,2022,127573082.5,6.360476153237479,811425549.0362475
YEXT,2023,126745750.5,5.899500012397766,747736556.6461141
YEXT,2024,123600804.0,7.103000044822693,877936516.3521209
YOU,2022,87760831.0,26.514468692597887,2326931805.985874
ZI,2022,403691631.0,29.240476244971866,11804135546.549448
ZI,2023,394456895.5,17.21199998855591,6789392080.8317995
ZI,2024,363429251.5,10.82199993133545,3933031334.7782936
ZS,2020,130035000.0,186.47238013857887,24247935951.320103
ZS,2021,135739500.0,310.91333443777904,42203220559.91691
ZS,2022,140850000.0,116.98428562709263,16477236630.575996
ZS,2023,145103500.0,213.28199920654296,30947964571.866608
ZS,2024,149829500.0,197.05550079345704,29524727156.13327
